diameter_um,worst_percent,worst_um
176.50780380,0.27014251,0.47682260
176.84709883,0.26962422,0.47682261
177.18704607,0.26910692,0.47682261
177.52764679,0.26859062,0.47682261
177.86890223,0.26807530,0.47682260
178.21081365,0.26756098,0.47682260
178.55338232,0.26704765,0.47682261
178.89660950,0.26653530,0.47682262
179.24049645,0.26602393,0.47682261
179.58504444,0.26551354,0.47682262
179.93025475,0.26500413,0.47682260
180.27612864,0.26449570,0.47682262
180.62266739,0.26398825,0.47682261
180.96987229,0.26348176,0.47682260
181.31774460,0.26297624,0.47682259
181.66628562,0.26247171,0.47682261
182.01549662,0.26196813,0.47682259
182.36537891,0.26146554,0.47682262
182.71593376,0.26096390,0.47682262
183.06716247,0.26046320,0.47682259
183.41906633,0.25996350,0.47682262
183.77164665,0.25946474,0.47682262
184.12490472,0.25896693,0.47682261
184.47884185,0.25847009,0.47682262
184.83345934,0.25797417,0.47682259
185.18875849,0.25747923,0.47682259
185.54474063,0.25698525,0.47682262
185.90140706,0.25649221,0.47682262
186.25875910,0.25600011,0.47682262
186.61679806,0.25550894,0.47682260
186.97552527,0.25501873,0.47682262
187.33494205,0.25452946,0.47682261
187.69504973,0.25404111,0.47682259
188.05584963,0.25355371,0.47682259
188.41734308,0.25306726,0.47682261
188.77953141,0.25258172,0.47682259
189.14241597,0.25209713,0.47682260
189.50599809,0.25161346,0.47682261
189.87027912,0.25113073,0.47682261
190.23526039,0.25064890,0.47682259
190.60094324,0.25016802,0.47682261
190.96732904,0.24968805,0.47682260
191.33441913,0.24920901,0.47682261
191.70221487,0.24873088,0.47682260
192.07071760,0.24825367,0.47682261
192.43992870,0.24777738,0.47682261
192.80984952,0.24730200,0.47682261
193.18048143,0.24682752,0.47682259
193.55182578,0.24635397,0.47682261
193.92388397,0.24588132,0.47682260
194.29665734,0.24540957,0.47682259
194.67014729,0.24493873,0.47682259
195.04435518,0.24446881,0.47682261
195.41928240,0.24399977,0.47682260
195.79493033,0.24353164,0.47682261
196.17130036,0.24306441,0.47682261
196.54839387,0.24259806,0.47682260
196.92621225,0.24213263,0.47682262
197.30475690,0.24166807,0.47682259
197.68402922,0.24120442,0.47682261
198.06403060,0.24074164,0.47682259
198.44476244,0.24027977,0.47682261
198.82622615,0.23981877,0.47682261
199.20842313,0.23935865,0.47682259
199.59135480,0.23889944,0.47682262
199.97502256,0.23844108,0.47682260
200.35942784,0.23798361,0.47682261
200.74457205,0.23752702,0.47682260
201.13045660,0.23707130,0.47682260
201.51708293,0.23661648,0.47682262
201.90445246,0.23616251,0.47682262
202.29256662,0.23570941,0.47682262
202.68142683,0.23525717,0.47682259
203.07103454,0.23480582,0.47682261
203.46139117,0.23435533,0.47682262
203.85249818,0.23390570,0.47682261
204.24435700,0.23345694,0.47682262
204.63696908,0.23300903,0.47682262
205.03033586,0.23256199,0.47682262
205.42445879,0.23211580,0.47682262
205.81933934,0.23167046,0.47682262
206.21497895,0.23122599,0.47682262
206.61137908,0.23078235,0.47682260
207.00854121,0.23033957,0.47682259
207.40646678,0.22989765,0.47682260
207.80515727,0.22945657,0.47682260
208.20461416,0.22901635,0.47682261
208.60483890,0.22857697,0.47682262
209.00583298,0.22813843,0.47682262
209.40759789,0.22770071,0.47682259
209.81013509,0.22726385,0.47682260
210.21344607,0.22682783,0.47682261
210.61753232,0.22639264,0.47682259
211.02239534,0.22595829,0.47682259
211.42803661,0.22552478,0.47682261
211.83445763,0.22509209,0.47682261
212.24165991,0.22466023,0.47682260
212.64964493,0.22422921,0.47682262
213.05841421,0.22379900,0.47682260
213.46796925,0.22336963,0.47682261
213.87831156,0.22294107,0.47682260
214.28944267,0.22251335,0.47682262
214.70136407,0.22208644,0.47682262
215.11407730,0.22166034,0.47682260
215.52758388,0.22123507,0.47682260
215.94188532,0.22081062,0.47682262
216.35698316,0.22038697,0.47682260
216.77287893,0.21996414,0.47682260
217.18957417,0.21954212,0.47682260
217.60707040,0.21912092,0.47682261
218.02536917,0.21870052,0.47682262
218.44447202,0.21828092,0.47682260
218.86438050,0.21786213,0.47682260
219.28509616,0.21744415,0.47682261
219.70662054,0.21702696,0.47682261
220.12895521,0.21661057,0.47682259
220.55210171,0.21619500,0.47682261
220.97606162,0.21578021,0.47682262
221.40083649,0.21536621,0.47682259
221.82642789,0.21495302,0.47682261
222.25283739,0.21454061,0.47682260
222.68006656,0.21412900,0.47682260
223.10811698,0.21371818,0.47682261
223.53699023,0.21330814,0.47682261
223.96668789,0.21289889,0.47682259
224.39721154,0.21249043,0.47682260
224.82856277,0.21208276,0.47682261
225.26074318,0.21167586,0.47682262
225.69375435,0.21126974,0.47682260
226.12759788,0.21086440,0.47682261
226.56227537,0.21045984,0.47682261
226.99778843,0.21005606,0.47682261
227.43413867,0.20965305,0.47682261
227.87132768,0.20925082,0.47682262
228.30935709,0.20884934,0.47682259
228.74822851,0.20844865,0.47682259
229.18794355,0.20804872,0.47682259
229.62850385,0.20764957,0.47682260
230.06991102,0.20725118,0.47682260
230.51216669,0.20685356,0.47682262
230.95527249,0.20645669,0.47682262
231.39923007,0.20606058,0.47682261
231.84404104,0.20566524,0.47682261
232.28970707,0.20527066,0.47682261
232.73622978,0.20487683,0.47682260
233.18361082,0.20448375,0.47682260
233.63185186,0.20409143,0.47682259
234.08095453,0.20369987,0.47682260
234.53092049,0.20330906,0.47682261
234.98175141,0.20291899,0.47682261
235.43344895,0.20252968,0.47682262
235.88601477,0.20214110,0.47682259
236.33945054,0.20175329,0.47682262
236.79375794,0.20136621,0.47682261
237.24893864,0.20097987,0.47682260
237.70499431,0.20059427,0.47682260
238.16192665,0.20020942,0.47682261
238.61973733,0.19982531,0.47682262
239.07842805,0.19944193,0.47682262
239.53800049,0.19905928,0.47682261
239.99845635,0.19867737,0.47682262
240.45979733,0.19829619,0.47682262
240.92202513,0.19791573,0.47682259
241.38514146,0.19753602,0.47682260
241.84914802,0.19715703,0.47682260
242.31404652,0.19677878,0.47682262
242.77983868,0.19640124,0.47682262
243.24652622,0.19602443,0.47682261
243.71411086,0.19564834,0.47682261
244.18259432,0.39054594,0.95364522
244.65197833,0.38979665,0.95364521
245.12226462,0.38904879,0.95364520
245.59345493,0.38830237,0.95364520
246.06555098,0.38755738,0.95364521
246.53855454,0.38681384,0.95364524
247.01246733,0.38607168,0.95364518
247.48729111,0.38533096,0.95364516
247.96302763,0.38459168,0.95364519
248.43967864,0.38385384,0.95364525
248.91724590,0.38311739,0.95364526
249.39573117,0.38238234,0.95364522
249.87513621,0.38164871,0.95364525
250.35546281,0.38091649,0.95364523
250.83671271,0.38018565,0.95364519
251.31888771,0.37945625,0.95364524
251.80198958,0.37872825,0.95364527
252.28602009,0.37800159,0.95364517
252.77098105,0.37727637,0.95364519
253.25687422,0.37655255,0.95364521
253.74370142,0.37583011,0.95364523
254.23146442,0.37510903,0.95364517
254.72016504,0.37438938,0.95364524
255.20980506,0.37367108,0.95364523
255.70038631,0.37295417,0.95364525
256.19191058,0.37223861,0.95364521
256.68437970,0.37152445,0.95364523
257.17779547,0.37081163,0.95364519
257.67215972,0.37010021,0.95364521
258.16747427,0.36939014,0.95364520
258.66374094,0.36868146,0.95364526
259.16096157,0.36797409,0.95364519
259.65913800,0.36726811,0.95364522
260.15827205,0.36656349,0.95364523
260.65836556,0.36586021,0.95364524
261.15942040,0.36515828,0.95364525
261.66143839,0.36445766,0.95364517
262.16442139,0.36375844,0.95364521
262.66837126,0.36306052,0.95364516
263.17328986,0.36236400,0.95364525
263.67917905,0.36166874,0.95364517
264.18604069,0.36097488,0.95364524
264.69387665,0.36028232,0.95364525
265.20268881,0.35959108,0.95364521
265.71247904,0.35890119,0.95364524
266.22324923,0.35821260,0.95364523
266.73500125,0.35752533,0.95364520
267.24773699,0.35683941,0.95364525
267.76145835,0.35615476,0.95364518
268.27616722,0.35547146,0.95364520
268.79186550,0.35478947,0.95364523
269.30855508,0.35410879,0.95364526
269.82623788,0.35342938,0.95364521
270.34491581,0.35275129,0.95364517
270.86459077,0.35207454,0.95364526
271.38526468,0.35139903,0.95364518
271.90693947,0.35072486,0.95364524
272.42961706,0.35005197,0.95364525
272.95329938,0.34938036,0.95364521
273.47798835,0.34871005,0.95364523
274.00368591,0.34804101,0.95364521
274.53039400,0.34737325,0.95364516
275.05811457,0.34670680,0.95364520
275.58684955,0.34604163,0.95364522
276.11660091,0.34537772,0.95364523
276.64737059,0.34471509,0.95364524
277.17916055,0.34405374,0.95364526
277.71197275,0.34339362,0.95364519
278.24580916,0.34273481,0.95364523
278.78067174,0.34207723,0.95364521
279.31656247,0.34142093,0.95364521
279.85348333,0.34076591,0.95364526
280.39143629,0.34011212,0.95364525
280.93042335,0.33945957,0.95364520
281.47044647,0.33880829,0.95364520
282.01150767,0.33815825,0.95364518
282.55360893,0.33750948,0.95364522
283.09675225,0.33686195,0.95364525
283.64093964,0.33621566,0.95364526
284.18617311,0.33557057,0.95364517
284.73245465,0.33492676,0.95364518
285.27978630,0.33428418,0.95364519
285.82817006,0.33364284,0.95364523
286.37760796,0.33300271,0.95364518
286.92810203,0.33236381,0.95364517
287.47965430,0.33172615,0.95364518
288.03226679,0.33108973,0.95364524
288.58594155,0.33045451,0.95364526
289.14068063,0.32982050,0.95364523
289.69648606,0.32918772,0.95364526
290.25335989,0.32855612,0.95364517
290.81130419,0.32792578,0.95364524
291.37032100,0.32729662,0.95364521
291.93041240,0.32666866,0.95364517
292.49158044,0.32604194,0.95364523
293.05382719,0.32541639,0.95364520
293.61715473,0.32479205,0.95364518
294.18156513,0.32416891,0.95364518
294.74706049,0.32354698,0.95364520
295.31364287,0.32292621,0.95364517
295.88131438,0.32230666,0.95364517
296.45007711,0.32168830,0.95364522
297.01993314,0.32107112,0.95364523
297.59088460,0.32045511,0.95364521
298.16293357,0.31984031,0.95364525
298.73608218,0.31922665,0.95364518
299.31033252,0.31861419,0.95364519
299.88568674,0.31800290,0.95364519
300.46214693,0.31739279,0.95364519
301.03971524,0.31678385,0.95364520
301.61839378,0.31617608,0.95364522
302.19818470,0.31556946,0.95364517
302.77909013,0.31496404,0.95364524
303.36111222,0.31435976,0.95364525
303.94425311,0.31375662,0.95364521
304.52851495,0.31315466,0.95364522
305.11389990,0.31255383,0.95364519
305.70041011,0.31195418,0.95364522
306.28804775,0.31135568,0.95364523
306.87681499,0.31075831,0.95364522
307.46671400,0.31016209,0.95364520
308.05774695,0.30956702,0.95364518
308.64991602,0.30897311,0.95364525
309.24322340,0.30838032,0.95364523
309.83767127,0.30778867,0.95364524
310.43326183,0.30719813,0.95364518
311.02999728,0.30660877,0.95364524
311.62787981,0.30602052,0.95364525
312.22691163,0.30543338,0.95364521
312.82709494,0.30484739,0.95364522
313.42843197,0.30426251,0.95364521
314.03092493,0.30367877,0.95364525
314.63457605,0.30309612,0.95364519
315.23938754,0.30251461,0.95364520
315.84536164,0.30193421,0.95364521
316.45250058,0.30135493,0.95364522
317.06080660,0.30077677,0.95364524
317.67028196,0.30019969,0.95364519
318.28092888,0.29962375,0.95364525
318.89274963,0.29904890,0.95364525
319.50574647,0.29847513,0.95364520
320.11992164,0.29790248,0.95364519
320.73527743,0.29733095,0.95364523
321.35181609,0.29676050,0.95364524
321.96953991,0.29619113,0.95364523
322.58845115,0.29562286,0.95364519
323.20855211,0.29505569,0.95364524
323.82984507,0.29448959,0.95364519
324.45233232,0.29392460,0.95364523
325.07601615,0.29336068,0.95364520
325.70089887,0.29279784,0.95364518
326.32698278,0.29223608,0.95364519
326.95427019,0.29167542,0.95364523
327.58276342,0.29111581,0.95364522
328.21246477,0.29055729,0.95364525
328.84337658,0.28999983,0.95364524
329.47550117,0.28944344,0.95364521
330.10884088,0.28888813,0.95364525
330.74339803,0.28833385,0.95364518
331.37917497,0.28778066,0.95364519
332.01617404,0.28722854,0.95364520
332.65439759,0.28667747,0.95364522
333.29384798,0.28612747,0.95364525
333.93452756,0.28557850,0.95364521
334.57643870,0.28503059,0.95364520
335.21958376,0.28448375,0.95364523
335.86396512,0.28393794,0.95364521
336.50958516,0.28339319,0.95364524
337.15644624,0.28284947,0.95364524
337.80455077,0.28230680,0.95364521
338.45390112,0.28176518,0.95364525
339.10449970,0.28122458,0.95364520
339.75634891,0.28068504,0.95364523
340.40945114,0.28014651,0.95364519
341.06380880,0.27960904,0.95364523
341.71942432,0.27907258,0.95364521
342.37630011,0.27853716,0.95364522
343.03443858,0.27800275,0.95364518
343.69384218,0.27746940,0.95364525
344.35451332,0.27693704,0.95364521
345.01645445,0.27640572,0.95364522
345.67966800,0.27587541,0.95364521
346.34415643,0.27534612,0.95364518
347.00992218,0.27481785,0.95364522
347.67696772,0.27429058,0.95364518
348.34529549,0.27376435,0.95364523
349.01490796,0.27323910,0.95364521
349.68580761,0.27271487,0.95364520
350.35799691,0.27219165,0.95364522
351.03147833,0.27166942,0.95364519
351.70625437,0.27114821,0.95364520
352.38232750,0.27062798,0.95364518
353.05970023,0.27010877,0.95364521
353.73837504,0.26959055,0.95364521
354.41835445,0.26907331,0.95364521
355.09964097,0.26855707,0.95364519
355.78223709,0.26804182,0.95364518
356.46614535,0.26752758,0.95364525
357.15136826,0.26701429,0.95364518
357.83790836,0.26650201,0.95364521
358.52576816,0.26599069,0.95364518
359.21495022,0.26548037,0.95364519
359.90545707,0.26497104,0.95364524
360.59729125,0.26446266,0.95364518
361.29045533,0.26395526,0.95364518
361.98495185,0.26344886,0.95364523
362.68078338,0.26294340,0.95364520
363.37795248,0.26243894,0.95364524
364.07646173,0.26193542,0.95364521
364.77631370,0.26143287,0.95364519
365.47751097,0.26093129,0.95364519
366.18005613,0.26043068,0.95364521
366.88395176,0.25993102,0.95364518
367.58920048,0.25943232,0.95364519
368.29580486,0.25893459,0.95364525
369.00376753,0.25843780,0.95364521
369.71309110,0.25794197,0.95364522
370.42377817,0.25744709,0.95364522
371.13583137,0.25695315,0.95364522
371.84925333,0.25646017,0.95364522
372.56404667,0.25596813,0.95364523
373.28021404,0.25547704,0.95364525
373.99775807,0.25498688,0.95364522
374.71668142,0.25449767,0.95364522
375.43698672,0.25400939,0.95364519
376.15867665,0.25352205,0.95364519
376.88175385,0.25303566,0.95364525
377.60622100,0.25255018,0.95364521
378.33208077,0.25206565,0.95364524
379.05933584,0.25158203,0.95364518
379.78798889,0.25109936,0.95364521
380.51804260,0.25061761,0.95364524
381.24949966,0.25013678,0.95364522
381.98236279,0.24965687,0.95364522
382.71663467,0.24917789,0.95364524
383.45231801,0.24869982,0.95364524
384.18941554,0.24822266,0.95364520
384.92792997,0.24774643,0.95364521
385.66786401,0.24727111,0.95364521
386.40922041,0.24679670,0.95364519
387.15200189,0.24632321,0.95364525
387.89621119,0.24585062,0.95364524
388.64185107,0.24537894,0.95364524
389.38892426,0.24490814,0.95364518
390.13743353,0.24443828,0.95364522
390.88738163,0.24396930,0.95364522
391.63877133,0.24350122,0.95364519
392.39160540,0.24303405,0.95364521
393.14588662,0.24256777,0.95364520
393.90161776,0.24210238,0.95364518
394.65880163,0.24163790,0.95364522
395.41744100,0.24117429,0.95364520
396.17753869,0.24071157,0.95364518
396.93909748,0.24024975,0.95364518
397.70212019,0.23978881,0.95364520
398.46660963,0.23932877,0.95364524
399.23256863,0.23886959,0.95364519
400.00000000,0.23841131,0.95364524
